name,state,lat,lng,sector_label
The Art Institute of Atlanta,Georgia,33.936024,-84.355252,For-Profit
The Art Institute of Austin,Texas,30.479036,-97.675263,For-Profit
The Art Institute of Cincinnati-AIC College of Design,Ohio,39.285831,-84.451296,For-Profit
The Art Institute of Houston,Texas,29.730258,-95.445598,For-Profit
The Art Institute of Las Vegas,Nevada,36.024552,-115.090268,For-Profit
The Art Institute of San Antonio,Texas,29.532925,-98.56556,For-Profit
The Art Institute of Virginia Beach,Virginia,36.842383,-76.131737,For-Profit
The Baptist College of Florida,Florida,30.962708,-85.503931,Private
The Catholic University of America,District of Columbia,38.933651,-76.997909,Private
The Chicago School of Professional Psychology at Chicago,Illinois,41.888293,-87.63379,Private
The Chicago School of Professional Psychology at Irvine,California,33.650763,-117.838089,Private
The Chicago School of Professional Psychology at Los Angeles,California,34.047958,-118.257251,Private
The Chicago School of Professional Psychology at San Diego,California,32.718575,-117.167054,Private
The Chicago School of Professional Psychology at Washington DC,District of Columbia,38.90163,-77.033071,Private
The Chicago School of Professional Psychology at Xavier University of Louisiana,Louisiana,29.96527,-90.107924,Private
The Christ College of Nursing and Health Sciences,Ohio,39.121821,-84.509564,Private
The College of Health Care Professions-Northwest,Texas,29.799602,-95.454298,For-Profit
The College of Idaho,Idaho,43.652284,-116.677992,Private
The College of New Jersey,New Jersey,40.268651,-74.778791,Public
The College of New Rochelle,New York,40.899427,-73.781104,Private
The College of Saint Rose,New York,42.664297,-73.786661,Private
The College of Saint Scholastica,Minnesota,46.816082,-92.106134,Private
The College of the Florida Keys,Florida,24.582748,-81.74446,Public
The College of Westchester,New York,41.033687,-73.784404,For-Profit
The College of Wooster,Ohio,40.81046,-81.934674,Private
The Continents State University,Ohio,40.054576,-83.073637,Private
The Creative Center,Nebraska,41.290922,-96.082837,For-Profit
The Evergreen State College,Washington,47.07382,-122.977492,Public
The General Theological Seminary,New York,40.745563,-74.00378,Private
The John Marshall Law School,Illinois,41.877966,-87.628567,Private
The Juilliard School,New York,40.773725,-73.982913,Private
The King's College,New York,40.706677,-74.012342,Private
The King's University,Texas,32.93973,-97.121526,Private
The Master's University and Seminary,California,34.381755,-118.518193,Private
The Modern College of Design,Ohio,39.681305,-84.134269,For-Profit
The New England Conservatory of Music,Massachusetts,42.340946,-71.08629,Private
The New School,New York,40.735508,-73.997114,Private
The North Coast College,Ohio,41.484253,-81.769767,For-Profit
The Restaurant School at Walnut Hill College,Pennsylvania,39.955098,-75.20749,For-Profit
The Sage Colleges,New York,42.72822,-73.693711,Private
The Santa Barbara and Ventura Colleges of Law at Santa Barbara,California,34.424542,-119.70516,Private
The Santa Barbara and Ventura Colleges of Law at Ventura,California,34.25747,-119.232988,Private
The Seattle School of Theology & Psychology,Washington,47.613373,-122.350945,Private
The Southern Baptist Theological Seminary,Kentucky,38.248216,-85.687649,Private
The University of Alabama,Alabama,33.211875,-87.545978,Public
The University of America,California,33.519293,-117.167871,Private
The University of Findlay,Ohio,41.053344,-83.652313,Private
The University of Montana,Montana,46.859312,-113.982912,Public
The University of Montana-Western,Montana,45.208306,-112.639264,Public
The University of Tampa,Florida,27.948455,-82.46483,Private
The University of Tennessee Health Science Center,Tennessee,35.140231,-90.033138,Public
The University of Tennessee-Chattanooga,Tennessee,35.047519,-85.300247,Public
The University of Tennessee-Knoxville,Tennessee,35.952082,-83.925852,Public
The University of Tennessee-Martin,Tennessee,36.340338,-88.864211,Public
The University of Texas at Arlington,Texas,32.729718,-97.11296,Public
The University of Texas at Austin,Texas,30.282825,-97.738273,Public
The University of Texas at Dallas,Texas,32.984673,-96.749702,Public
The University of Texas at El Paso,Texas,31.77015,-106.504098,Public
The University of Texas at San Antonio,Texas,29.583709,-98.620657,Public
The University of Texas at Tyler,Texas,32.315772,-95.254337,Public
The University of Texas Health Science Center at Houston,Texas,29.702873,-95.403183,Public
The University of Texas Health Science Center at San Antonio,Texas,29.508107,-98.575655,Public
The University of Texas MD Anderson Cancer Center,Texas,29.707016,-95.396804,Public
The University of Texas Medical Branch at Galveston,Texas,29.310758,-94.775956,Public
The University of Texas of the Permian Basin,Texas,31.889509,-102.329634,Public
The University of Texas Rio Grande Valley,Texas,26.306759,-98.173567,Public
The University of the Arts,Pennsylvania,39.946017,-75.165888,Private
The University of the South,Tennessee,35.204719,-85.920179,Private
The University of Virginia's College at Wise,Virginia,36.970602,-82.559656,Public
The University of West Florida,Florida,30.549076,-87.218511,Public
The Wright Institute,California,37.868221,-122.253168,Private
Theological Seminary of the Reformed Episcopal Church,Pennsylvania,40.168935,-75.290124,Private
Thiel College,Pennsylvania,41.41354,-80.384383,Private
Thomas Aquinas College,California,34.429009,-119.087141,Private
Thomas College,Maine,44.524909,-69.664734,Private
Thomas Edison State University,New Jersey,40.220487,-74.768562,Public
Thomas Jefferson School of Law,California,32.717595,-117.157862,Private
Thomas Jefferson University,Pennsylvania,39.948274,-75.158266,Private
Thomas More College of Liberal Arts,New Hampshire,42.80683,-71.48437,Private
Thomas More University,Kentucky,39.022963,-84.568923,Private
Thomas University,Georgia,30.815576,-83.963587,Private
Tiffin University,Ohio,41.118316,-83.184197,Private
Toccoa Falls College,Georgia,34.593414,-83.357617,Private
Torah Temimah Talmudical Seminary,New York,40.635980000000004,-73.971994,Private
Tougaloo College,Mississippi,32.403014,-90.16076,Private
Touro College,New York,40.753199,-73.989404,Private
Touro University California,California,38.085479,-122.263949,Private
Touro University Nevada,Nevada,36.043189,-115.024012,Private
Touro University Worldwide,California,33.808683,-118.057754,Private
Towson University,Maryland,39.393622,-76.611164,Public
Toyota Technological Institute at Chicago,Illinois,41.784721,-87.592682,Private
Transylvania University,Kentucky,38.052983,-84.493202,Private
Trevecca Nazarene University,Tennessee,36.141324,-86.754238,Private
Tri-State Bible College,Ohio,38.426238,-82.579887,Private
Trident University International,California,33.80595,-118.032177,For-Profit
Trine University,Indiana,41.632502,-85.008009,Private
Trine University-Regional/Non-Traditional Campuses,Indiana,41.172352,-85.106453,Private
Trinity Baptist College,Florida,30.311171,-81.79626,Private
Trinity Bible College and Graduate School,North Dakota,46.001037,-98.517906,Private
Trinity Christian College,Illinois,41.667687,-87.783973,Private
Trinity College,Connecticut,41.747451,-72.690882,Private
Trinity College of Florida,Florida,28.194732,-82.678318,Private
Trinity College of Nursing & Health Sciences,Illinois,41.484924,-90.568862,Private
Trinity Episcopal School for Ministry,Pennsylvania,40.593403,-80.230178,Private
Trinity International University-Florida,Florida,25.68307,-80.417646,Private
Trinity International University-Illinois,Illinois,42.197945,-87.880851,Private
Trinity Law School,California,33.766071,-117.852059,Private
Trinity University,Texas,29.462682,-98.48186,Private
Trinity Washington University,District of Columbia,38.927398,-77.004261,Private
Trocaire College,New York,42.846693,-78.812398,Private
Troy University,Alabama,31.800672,-85.957094,Public
Truckee Meadows Community College,Nevada,39.571402,-119.796975,Public
Truett McConnell University,Georgia,34.596306,-83.748911,Private
Truman State University,Missouri,40.188267,-92.581658,Public
Tufts University,Massachusetts,42.40855,-71.118293,Private
Tulane University of Louisiana,Louisiana,29.940069,-90.122144,Private
Turtle Mountain Community College,North Dakota,48.883758,-99.750836,Private
Tusculum University,Tennessee,36.172435,-82.760818,Private
Tuskegee University,Alabama,32.4309,-85.708492,Private
Tyler Junior College,Texas,32.33601,-95.284122,Public
Unification Theological Seminary,New York,40.754309,-73.981154,Private
Unilatina International College,Florida,25.97989,-80.283123,For-Profit
Union Bible College,Indiana,40.038757,-86.126025,Private
Union College,Kentucky,36.870875,-83.888477,Private
Union College,Nebraska,40.774778,-96.651095,Private
Union College,New York,42.818097,-73.928788,Private
Union Institute & University,Ohio,39.126921,-84.500166,Private
Union Presbyterian Seminary,Virginia,37.578928,-77.449314,Private
Union Theological Seminary in the City of New York,New York,40.811823,-73.961549,Private
Union University,Tennessee,35.676896,-88.858524,Private
United Lutheran Seminary,Pennsylvania,39.831701,-77.244111,Private
United States Air Force Academy,Colorado,39.010957,-104.891358,Public
United States Coast Guard Academy,Connecticut,41.375823,-72.101583,Public
United States Merchant Marine Academy,New York,40.81357,-73.763004,Public
United States Military Academy,New York,41.390479,-73.956603,Public
United States Naval Academy,Maryland,38.980507,-76.481692,Public
United States Sports Academy,Alabama,30.639329,-87.91163,Private
United States University,California,32.7769,-117.154904,For-Profit
United Talmudical Seminary,New York,40.705687,-73.959113,Private
United Theological Seminary,Ohio,39.813423,-84.276913,Private
United Theological Seminary of the Twin Cities,Minnesota,44.962913,-93.203624,Private
United Tribes Technical College,North Dakota,46.767157,-100.755131,Private
Unitek College,California,37.50904,-121.961761,For-Profit
Unity College,Maine,44.603165,-69.332276,Private
Universal Technology College of Puerto Rico,Puerto Rico,18.42812,-67.155628,Private
Universal Trinity College,Florida,28.563551,-81.389138,Private
Universidad Adventista de las Antillas,Puerto Rico,18.205329,-67.112632,Private
Universidad Ana G. Mendez-Carolina Campus,Puerto Rico,18.414805,-65.983869,Private
Universidad Ana G. Mendez-Cupey Campus,Puerto Rico,18.387183,-66.061647,Private
Universidad Ana G. Mendez-Gurabo Campus,Puerto Rico,18.239647,-66.006259,Private
Universidad Ana G. Mendez-Online Campus,Puerto Rico,18.388698,-66.061339,Private
Universidad Central de Bayamon,Puerto Rico,18.398864,-66.180773,Private
Universidad Central Del Caribe,Puerto Rico,18.366171,-66.153758,Private
Universidad del Sagrado Corazon,Puerto Rico,18.441166,-66.059617,Private
Universidad Pentecostal Mizpa,Puerto Rico,18.358258,-66.085117,Private
Universidad Politecnica de Puerto Rico,Puerto Rico,18.422195,-66.056084,Private
Universidad Teologica del Caribe,Puerto Rico,18.373928,-66.010617,Private
University at Buffalo,New York,43.000942,-78.789458,Public
University of Advancing Technology,Arizona,33.377712,-111.976087,For-Profit
University of Akron Main Campus,Ohio,41.078551,-81.511679,Public
University of Alabama at Birmingham,Alabama,33.505697,-86.799345,Public
University of Alabama in Huntsville,Alabama,34.724557,-86.640449,Public
University of Alaska Anchorage,Alaska,61.190163,-149.82619,Public
University of Alaska Fairbanks,Alaska,64.85756,-147.823146,Public
University of Alaska Southeast,Alaska,58.384846,-134.638255,Public
University of Antelope Valley,California,34.683587,-118.134968,For-Profit
University of Arizona,Arizona,32.232672,-110.950815,Public
University of Arizona-South,Arizona,31.567832,-110.245117,Public
University of Arkansas,Arkansas,36.070009,-94.176981,Public
University of Arkansas at Little Rock,Arkansas,34.723254,-92.339778,Public
University of Arkansas at Monticello,Arkansas,33.590909,-91.811153,Public
University of Arkansas at Pine Bluff,Arkansas,34.244031,-92.018683,Public
University of Arkansas eVersity,Arkansas,34.775996,-92.343582,Public
University of Arkansas for Medical Sciences,Arkansas,34.749048,-92.320046,Public
University of Arkansas-Fort Smith,Arkansas,35.384184,-94.373729,Public
University of Baltimore,Maryland,39.305834,-76.616591,Public
University of Bridgeport,Connecticut,41.164741,-73.190166,Private
University of California-Berkeley,California,37.871918,-122.260463,Public
University of California-Davis,California,38.539667,-121.749567,Public
University of California-Hastings College of Law,California,37.781137,-122.4157,Public
University of California-Irvine,California,33.648434,-117.841248,Public
University of California-Los Angeles,California,34.068892,-118.443901,Public
University of California-Merced,California,37.366237,-120.424944,Public
University of California-Riverside,California,33.97246,-117.32741,Public
University of California-San Diego,California,32.877749,-117.235866,Public
University of California-San Francisco,California,37.763737,-122.458489,Public
University of California-Santa Barbara,California,34.416297,-119.846426,Public
University of California-Santa Cruz,California,36.995584,-122.058801,Public
University of Central Arkansas,Arkansas,35.077945,-92.457672,Public
University of Central Florida,Florida,28.602159,-81.200889,Public
University of Central Missouri,Missouri,38.759111,-93.737428,Public
University of Central Oklahoma,Oklahoma,35.6552,-97.471508,Public
University of Charleston,West Virginia,38.333367,-81.616244,Private
University of Chicago,Illinois,41.787994,-87.599539,Private
University of Cincinnati-Blue Ash College,Ohio,39.234333,-84.399956,Public
University of Cincinnati-Clermont College,Ohio,39.080645,-84.19437,Public
University of Cincinnati-Main Campus,Ohio,39.131159,-84.51428,Public
University of Colorado Boulder,Colorado,40.008781,-105.270823,Public
University of Colorado Colorado Springs,Colorado,38.892735,-104.800296,Public
University of Colorado Denver/Anschutz Medical Campus,Colorado,39.745149,-104.837722,Public
University of Connecticut,Connecticut,41.809098,-72.249948,Public
University of Connecticut-Avery Point,Connecticut,41.316419,-72.065336,Public
University of Connecticut-Hartford Campus,Connecticut,41.762673,-72.672175,Public
University of Connecticut-Stamford,Connecticut,41.056081,-73.542206,Public
University of Connecticut-Waterbury Campus,Connecticut,41.555617,-73.039242,Public
University of Dallas,Texas,32.846221,-96.919512,Private
University of Dayton,Ohio,39.739547,-84.176113,Private
University of Delaware,Delaware,39.679577,-75.752822,Public
University of Denver,Colorado,39.678005,-104.963259,Private
University of Detroit Mercy,Michigan,42.414222,-83.139158,Private
University of Dubuque,Iowa,42.49726,-90.693428,Private
University of East-West Medicine,California,37.3864,-121.997011,For-Profit
University of Evansville,Indiana,37.971549,-87.531644,Private
University of Florida,Florida,29.64629,-82.347911,Public
University of Florida-Online,Florida,29.649413,-82.339848,Public
University of Fort Lauderdale,Florida,26.147098,-80.204938,Private
University of Georgia,Georgia,33.956262,-83.374039,Public
University of Guam,Guam,13.433047,144.803978,Public
University of Hartford,Connecticut,41.798591,-72.715213,Private
University of Hawaii at Hilo,Hawaii,19.701189,-155.080847,Public
University of Hawaii at Manoa,Hawaii,21.298598,-157.818979,Public
University of Hawaii Maui College,Hawaii,20.88956,-156.477252,Public
University of Hawaii-West Oahu,Hawaii,21.35531,-158.056403,Public
University of Holy Cross,Louisiana,29.912003,-89.99445,Private
University of Houston,Texas,29.720393,-95.343537,Public
University of Houston-Clear Lake,Texas,29.582523,-95.098129,Public
University of Houston-Downtown,Texas,29.7661,-95.359338,Public
University of Houston-Victoria,Texas,28.816248,-96.976334,Public
University of Idaho,Idaho,46.727406,-117.014167,Public
University of Illinois at Chicago,Illinois,41.871837,-87.650503,Public
University of Illinois at Springfield,Illinois,39.729524,-89.616796,Public
University of Illinois at Urbana-Champaign,Illinois,40.104718,-88.229114,Public
University of Indianapolis,Indiana,39.709571,-86.133969,Private
University of Iowa,Iowa,41.661935,-91.536425,Public
University of Jamestown,North Dakota,46.914302,-98.698416,Private
University of Kansas,Kansas,38.958549,-95.247567,Public
University of Kentucky,Kentucky,38.038911,-84.504747,Public
University of La Verne,California,34.100855,-117.773262,Private
University of Louisiana at Lafayette,Louisiana,30.212191,-92.020165,Public
University of Louisiana at Monroe,Louisiana,32.527748,-92.07374,Public
University of Louisville,Kentucky,38.216862,-85.760412,Public
University of Lynchburg,Virginia,37.399774,-79.181653,Private
University of Maine,Maine,44.899257,-68.669332,Public
University of Maine at Augusta,Maine,44.337746,-69.796396,Public
University of Maine at Farmington,Maine,44.666911,-70.147121,Public
University of Maine at Fort Kent,Maine,47.250389,-68.589319,Public
University of Maine at Machias,Maine,44.708803,-67.458025,Public
University of Maine at Presque Isle,Maine,46.672285,-68.016343,Public
University of Management and Technology,Virginia,38.89743,-77.072001,For-Profit
University of Mary,North Dakota,46.723767,-100.75274,Private
University of Mary Hardin-Baylor,Texas,31.066793,-97.463471,Private
University of Mary Washington,Virginia,38.302492,-77.476055,Public
University of Maryland Eastern Shore,Maryland,38.207386,-75.686852,Public
University of Maryland Global Campus,Maryland,38.912706,-76.847584,Public
University of Maryland-Baltimore County,Maryland,39.256686,-76.711607,Public
University of Maryland-College Park,Maryland,38.988178,-76.944721,Public
"University of Maryland, Baltimore",Maryland,39.286864,-76.623983,Public
University of Massachusetts Medical School Worcester,Massachusetts,42.278002,-71.762144,Public
University of Massachusetts-Amherst,Massachusetts,42.385999,-72.526728,Public
University of Massachusetts-Boston,Massachusetts,42.312881,-71.036865,Public
University of Massachusetts-Dartmouth,Massachusetts,41.62869,-71.004552,Public
University of Massachusetts-Lowell,Massachusetts,42.652864,-71.326809,Public
University of Memphis,Tennessee,35.118878,-89.938068,Public
University of Miami,Florida,25.72126,-80.278662,Private
University of Michigan-Ann Arbor,Michigan,42.275921,-83.742769,Public
University of Michigan-Dearborn,Michigan,42.317287,-83.231417,Public
University of Michigan-Flint,Michigan,43.01875,-83.690276,Public
University of Minnesota-Crookston,Minnesota,47.802536,-96.606188,Public
University of Minnesota-Duluth,Minnesota,46.817126,-92.084385,Public
University of Minnesota-Morris,Minnesota,45.589775,-95.899729,Public
University of Minnesota-Rochester,Minnesota,44.022339,-92.463471,Public
University of Minnesota-Twin Cities,Minnesota,44.972851,-93.235464,Public
University of Mississippi,Mississippi,34.365529,-89.537434,Public
University of Missouri-Columbia,Missouri,38.94531,-92.328843,Public
University of Missouri-Kansas City,Missouri,39.034179,-94.582141,Public
University of Missouri-St Louis,Missouri,38.710312,-90.311091,Public
University of Mobile,Alabama,30.793247,-88.128934,Private
University of Montevallo,Alabama,33.10625,-86.865099,Public
University of Mount Olive,North Carolina,35.208166,-78.069388,Private
University of Mount Union,Ohio,40.905256,-81.111029,Private
University of Nebraska at Kearney,Nebraska,40.701452,-99.098699,Public
University of Nebraska at Omaha,Nebraska,41.258769,-96.008516,Public
University of Nebraska Medical Center,Nebraska,41.256312,-95.973966,Public
University of Nebraska-Lincoln,Nebraska,40.817598,-96.700508,Public
University of Nevada-Las Vegas,Nevada,36.106047,-115.138462,Public
University of Nevada-Reno,Nevada,39.543642,-119.815377,Public
University of New England,Maine,43.458591,-70.38535,Private
University of New Hampshire at Manchester,New Hampshire,42.987209,-71.468755,Public
University of New Hampshire-Franklin Pierce School of Law,New Hampshire,43.207371,-71.545152,Public
University of New Hampshire-Main Campus,New Hampshire,43.135934,-70.932465,Public
University of New Haven,Connecticut,41.291314,-72.961472,Private
University of New Mexico-Main Campus,New Mexico,35.083868,-106.620155,Public
University of New Orleans,Louisiana,30.027704,-90.067142,Public
University of North Alabama,Alabama,34.806738,-87.681361,Public
University of North Carolina at Asheville,North Carolina,35.617068,-82.565392,Public
University of North Carolina at Chapel Hill,North Carolina,35.911769,-79.050969,Public
University of North Carolina at Charlotte,North Carolina,35.306022,-80.730919,Public
University of North Carolina at Greensboro,North Carolina,36.068236,-79.809414,Public
University of North Carolina at Pembroke,North Carolina,34.688313,-79.200347,Public
University of North Carolina School of the Arts,North Carolina,36.076183,-80.235672,Public
University of North Carolina Wilmington,North Carolina,34.225223,-77.875527,Public
University of North Dakota,North Dakota,47.921654,-97.071738,Public
University of North Florida,Florida,30.27194,-81.509144,Public
University of North Georgia,Georgia,34.530219,-83.985694,Public
University of North Texas,Texas,33.211178,-97.148422,Public
University of North Texas at Dallas,Texas,32.659588,-96.803446,Public
University of North Texas Health Science Center,Texas,32.749907,-97.369138,Public
University of Northern Colorado,Colorado,40.410855,-104.692777,Public
University of Northern Iowa,Iowa,42.514923,-92.459703,Public
University of Northwestern Ohio,Ohio,40.762917,-84.157004,Private
University of Northwestern-St Paul,Minnesota,45.033703,-93.167822,Private
University of Notre Dame,Indiana,41.703058,-86.238959,Private
University of Oklahoma-Health Sciences Center,Oklahoma,35.47928,-97.496289,Public
University of Oklahoma-Norman Campus,Oklahoma,35.209407,-97.444211,Public
University of Oregon,Oregon,44.045146,-123.075792,Public
University of Pennsylvania,Pennsylvania,39.950929,-75.19391,Private
University of Phoenix-Arizona,Arizona,33.41128,-112.012761,For-Profit
University of Phoenix-California,California,34.065748,-117.58377,For-Profit
University of Phoenix-Colorado,Colorado,39.55155,-104.873171,For-Profit
University of Phoenix-Florida,Florida,28.445605,-81.419552,For-Profit
University of Phoenix-Georgia,Georgia,33.928881,-84.35887,For-Profit
University of Phoenix-Hawaii,Hawaii,21.307923,-157.863834,For-Profit
University of Phoenix-Illinois,Illinois,41.886259,-87.631863,For-Profit
University of Phoenix-Louisiana,Louisiana,30.422403,-91.150412,For-Profit
University of Phoenix-Michigan,Michigan,42.482261,-83.242621,For-Profit
University of Phoenix-Nevada,Nevada,36.12164,-115.322506,For-Profit
University of Phoenix-New Jersey,New Jersey,40.726763,-74.033131,For-Profit
University of Phoenix-New Mexico,New Mexico,35.197176,-106.580351,For-Profit
University of Phoenix-North Carolina,North Carolina,35.152358,-80.949346,For-Profit
University of Phoenix-Pennsylvania,Pennsylvania,39.95219,-75.169354,For-Profit
University of Phoenix-Tennessee,Tennessee,35.129851,-89.796683,For-Profit
University of Phoenix-Texas,Texas,29.7837,-95.585258,For-Profit
University of Phoenix-Utah,Utah,40.653835,-111.904474,For-Profit
University of Phoenix-Virginia,Virginia,36.841322,-76.136237,For-Profit
University of Phoenix-Washington,Washington,47.4684,-122.246405,For-Profit
University of Pikeville,Kentucky,37.479232,-82.521063,Private
University of Pittsburgh-Bradford,Pennsylvania,41.943415,-78.673701,Public
University of Pittsburgh-Greensburg,Pennsylvania,40.276447,-79.532676,Public
University of Pittsburgh-Johnstown,Pennsylvania,40.265957,-78.834163,Public
University of Pittsburgh-Pittsburgh Campus,Pennsylvania,40.444387999999996,-79.953254,Public
University of Portland,Oregon,45.572724,-122.726691,Private
University of Providence,Montana,47.490713,-111.270604,Private
University of Puerto Rico-Aguadilla,Puerto Rico,18.498652,-67.13793,Public
University of Puerto Rico-Arecibo,Puerto Rico,18.469199,-66.74114,Public
University of Puerto Rico-Bayamon,Puerto Rico,18.371398,-66.143541,Public
University of Puerto Rico-Carolina,Puerto Rico,18.392069,-65.990165,Public
University of Puerto Rico-Cayey,Puerto Rico,18.11882,-66.162066,Public
University of Puerto Rico-Humacao,Puerto Rico,18.146589,-65.838602,Public
University of Puerto Rico-Mayaguez,Puerto Rico,18.211142,-67.139172,Public
University of Puerto Rico-Medical Sciences,Puerto Rico,18.396548,-66.074894,Public
University of Puerto Rico-Ponce,Puerto Rico,17.993314,-66.606215,Public
University of Puerto Rico-Rio Piedras,Puerto Rico,18.402826,-66.050009,Public
University of Puerto Rico-Utuado,Puerto Rico,18.254577,-66.721667,Public
University of Puget Sound,Washington,47.26308,-122.478982,Private
University of Redlands,California,34.064218,-117.163218,Private
University of Rhode Island,Rhode Island,41.484691,-71.527356,Public
University of Richmond,Virginia,37.577393,-77.538806,Private
University of Rio Grande,Ohio,38.881764,-82.378852,Private
University of Rochester,New York,43.126397,-77.631202,Private
University of Saint Francis-Fort Wayne,Indiana,41.087205,-85.177246,Private
University of Saint Joseph,Connecticut,41.781041,-72.72965,Private
University of Saint Katherine,California,33.151283,-117.196552,Private
University of Saint Mary,Kansas,39.279396,-94.906743,Private
University of Saint Mary of the Lake,Illinois,42.280702,-88.000262,Private
University of San Diego,California,32.770816,-117.192073,Private
University of San Francisco,California,37.776618,-122.450477,Private
University of Science and Arts of Oklahoma,Oklahoma,35.031392,-97.95641,Public
University of Scranton,Pennsylvania,41.406556,-75.656915,Private
University of Sioux Falls,South Dakota,43.531574,-96.738229,Private
University of South Alabama,Alabama,30.696033,-88.178711,Public
University of South Carolina Aiken,South Carolina,33.572704,-81.767612,Public
University of South Carolina Beaufort,South Carolina,32.303308,-80.973595,Public
University of South Carolina-Columbia,South Carolina,33.996788,-81.026935,Public
University of South Carolina-Upstate,South Carolina,34.996403,-81.970583,Public
University of South Dakota,South Dakota,42.786019,-96.925283,Public
University of South Florida-Main Campus,Florida,28.061458,-82.413232,Public
University of South Florida-Sarasota-Manatee,Florida,27.39158,-82.562725,Public
University of South Florida-St Petersburg,Florida,27.763872,-82.636136,Public
University of Southern California,California,34.021281,-118.284169,Private
University of Southern Indiana,Indiana,37.962374,-87.677214,Public
University of Southern Maine,Maine,43.662863,-70.274247,Public
University of Southern Mississippi,Mississippi,31.32661,-89.331236,Public
University of St Francis,Illinois,41.532225,-88.096057,Private
University of St Thomas,Minnesota,44.943439,-93.188986,Private
University of St Thomas,Texas,29.736438,-95.393102,Private
University of St. Augustine for Health Sciences,California,33.151849,-117.165964,For-Profit
University of Texas Health Science Center at Tyler,Texas,32.425963,-95.213526,Public
University of Texas Southwestern Medical Center,Texas,32.812307,-96.841156,Public
University of the Cumberlands,Kentucky,36.737048,-84.161646,Private
University of the District of Columbia,District of Columbia,38.943819,-77.066247,Public
University of the District of Columbia-David A Clarke School of Law,District of Columbia,38.94621,-77.065221,Public
University of the Incarnate Word,Texas,29.46708,-98.46583,Private
University of the Ozarks,Arkansas,35.476278,-93.467221,Private
University of the Pacific,California,37.981424,-121.312301,Private
University of the People,California,34.141906,-118.13353,Private
University of the Potomac-VA Campus,Virginia,38.906944,-77.216062,For-Profit
University of the Potomac-Washington DC Campus,District of Columbia,38.90054,-77.032531,For-Profit
University of the Sciences,Pennsylvania,39.946412,-75.207001,Private
University of the Southwest,New Mexico,32.775496,-103.186948,Private
University of the Virgin Islands,Virgin Islands,18.344193,-64.972866,Public
University of the West,California,34.045985,-118.082964,Private
University of Toledo,Ohio,41.660572,-83.614714,Public
University of Tulsa,Oklahoma,36.152324,-95.945941,Private
University of Utah,Utah,40.762484,-111.846044,Public
University of Valley Forge,Pennsylvania,40.117835,-75.5469,Private
University of Vermont,Vermont,44.477325,-73.196646,Public
University of Virginia-Main Campus,Virginia,38.035665,-78.503428,Public
University of Washington-Bothell Campus,Washington,47.759773,-122.191293,Public
University of Washington-Seattle Campus,Washington,47.65538,-122.30514,Public
University of Washington-Tacoma Campus,Washington,47.244594,-122.438541,Public
University of West Alabama,Alabama,32.588132,-88.186329,Public
University of West Georgia,Georgia,33.573621,-85.097762,Public
University of West Los Angeles,California,33.947341,-118.36957,For-Profit
University of Western States,Oregon,45.543253,-122.525979,Private
University of Wisconsin-Eau Claire,Wisconsin,44.798284,-91.501906,Public
University of Wisconsin-Green Bay,Wisconsin,44.532298,-87.919973,Public
University of Wisconsin-La Crosse,Wisconsin,43.81568,-91.23186,Public
University of Wisconsin-Madison,Wisconsin,43.075409,-89.404098,Public
University of Wisconsin-Milwaukee,Wisconsin,43.076848,-87.880488,Public
University of Wisconsin-Milwaukee Flex,Wisconsin,43.076848,-87.880488,Public
University of Wisconsin-Oshkosh,Wisconsin,44.026206,-88.549369,Public
University of Wisconsin-Parkside,Wisconsin,42.647718,-87.855231,Public
University of Wisconsin-Parkside Flex,Wisconsin,42.645603,-87.855007,Public
University of Wisconsin-Platteville,Wisconsin,42.733451,-90.48622,Public
University of Wisconsin-River Falls,Wisconsin,44.8534,-92.622641,Public
University of Wisconsin-Stevens Point,Wisconsin,44.529582,-89.570934,Public
University of Wisconsin-Stout,Wisconsin,44.873187,-91.926653,Public
University of Wisconsin-Superior,Wisconsin,46.717629,-92.091007,Public
University of Wisconsin-Whitewater,Wisconsin,42.835563,-88.742368,Public
University of Wyoming,Wyoming,41.311773,-105.57931,Public
Upper Iowa University,Iowa,42.838283,-91.799543,Private
Upper Valley Educators Institute,New Hampshire,43.637595,-72.230822,Private
Upstate Medical University,New York,43.041819,-76.140009,Public
Urbana University,Ohio,40.102594,-83.760301,Private
Urshan College,Missouri,38.808034,-90.830252,Private
Urshan Graduate School of Theology,Missouri,38.808034,-90.830252,Private
Ursinus College,Pennsylvania,40.193023,-75.456505,Private
Ursuline College,Ohio,41.497035,-81.465118,Private
Uta Mesivta of Kiryas Joel,New York,41.333864,-74.161179,Private
Utah State University,Utah,41.740748,-111.81391,Public
Utah Valley University,Utah,40.281078,-111.716456,Public
Utica College,New York,43.096213,-75.272916,Private
Valdosta State University,Georgia,30.847402,-83.289282,Public
Valencia College,Florida,28.520898,-81.471466,Public
Valley City State University,North Dakota,46.918517,-98.00389,Public
Valley College-Martinsburg,West Virginia,39.486897,-77.959272,For-Profit
Valparaiso University,Indiana,41.462239,-87.040172,Private
Vanderbilt University,Tennessee,36.14659,-86.803369,Private
VanderCook College of Music,Illinois,41.836833,-87.629138,Private
Vanguard University of Southern California,California,33.662686,-117.900911,Private
Vassar College,New York,41.686895,-73.895088,Private
Vaughn College of Aeronautics and Technology,New York,40.768348,-73.881721,Private
Veritas Baptist College,Indiana,39.145234,-84.82617,Private
